"dataset","sample.id.tumor","sample.id.normal","chrom","seg","num.mark","nhet","cnlr.median","mafR","segclust","cnlr.median.clust","mafR.clust","start","end","cf.em","tcn.em","lcn.em","svtype","svlen","copy.number.simple","copy.number.category","length","gene_name","Is.TF.","DBD","Group_kinase","Family_kinase","median.CRISPR","mean.CRISPR","sd.CRISPR","min.CRISPR","Tier.COSMIC","Hallmark.COSMIC","Role.in.Cancer.COSMIC","Mutation.Types.COSMIC","Translocation.Partner.COSMIC","Is.Oncogene.oncoKB","Is.Tumor.Suppressor.Gene.oncoKB","OncoKB.Annotated.oncoKB","pubmed_invasion","pubmed_cancer","pubmed_growth","pubmed_migration","pubmed_prolifiration","PPI_count","GO_terms","expr","Primary_Site","Primary_Subsite","Sample_Id_DNA_T","Primary_Site_and_Subsite","matching_normal_tissue","normal_tissue_mean_expr"
"MET500","SRR4306719","SRR4306718","6",30,203,35,2.91445915146752,9.17843230476263,46,2.91445915146752,9.17843230476263,41184897,41909433,0.465248595518575,38,1,NA,NA,NA,NA,724536,"USP49","No_data","No_data","No_data","No_data",0.045,0.042,0.098,-0.431,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,11,1,0,7,0,3,13.78,"Bronchus and lung","Lung, NOS","SRR4306719","Bronchus and lung - Lung, NOS","Lung",2.713209
"MET500","SRR4306719","SRR4306718","6",30,203,35,2.91445915146752,9.17843230476263,46,2.91445915146752,9.17843230476263,41184897,41909433,0.465248595518575,38,1,NA,NA,NA,NA,724536,"MED20","No_data","No_data","No_data","No_data",-1.294,-1.29,0.239,-2.362,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,3,0,0,0,2,9,59.08,"Bronchus and lung","Lung, NOS","SRR4306719","Bronchus and lung - Lung, NOS","Lung",5.856343
"MET500","SRR4306719","SRR4306718","6",30,203,35,2.91445915146752,9.17843230476263,46,2.91445915146752,9.17843230476263,41184897,41909433,0.465248595518575,38,1,NA,NA,NA,NA,724536,"BYSL","No_data","No_data","No_data","No_data",-1.267,-1.273,0.235,-2.173,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,11,2,2,3,1,5,105.41,"Bronchus and lung","Lung, NOS","SRR4306719","Bronchus and lung - Lung, NOS","Lung",7.621104
"MET500","SRR4306719","SRR4306718","6",30,203,35,2.91445915146752,9.17843230476263,46,2.91445915146752,9.17843230476263,41184897,41909433,0.465248595518575,38,1,NA,NA,NA,NA,724536,"CCND3","No_data","No_data","No_data","No_data",-0.256,-0.348,0.33,-2.696,"1","","oncogene, fusion","T","IGH","Yes","No","Yes",3,99,14,6,47,11,39,457.45,"Bronchus and lung","Lung, NOS","SRR4306719","Bronchus and lung - Lung, NOS","Lung",116.970426
"MET500","SRR4306797","SRR4306796","20",76,255,21,1.72942655022236,2.6494593803084,35,1.72942655022236,2.6494593803084,42744330,43681858,0.186987044437929,36,3,NA,NA,NA,NA,937528,"JPH2","No_data","No_data","No_data","No_data",0.01,0.008,0.095,-0.396,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,3,0,0,0,0,10,0.16,"Breast","Breast, NOS","SRR4306797","Breast - Breast, NOS","Breast",4.563055
"MET500","SRR4306797","SRR4306796","20",76,255,21,1.72942655022236,2.6494593803084,35,1.72942655022236,2.6494593803084,42744330,43681858,0.186987044437929,36,3,NA,NA,NA,NA,937528,"OSER1","No_data","No_data","No_data","No_data",-0.046,-0.046,0.147,-0.621,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,5,2,1,2,0,8,245.64,"Breast","Breast, NOS","SRR4306797","Breast - Breast, NOS","Breast",40.504211
"MET500","SRR4306797","SRR4306796","20",76,255,21,1.72942655022236,2.6494593803084,35,1.72942655022236,2.6494593803084,42744330,43681858,0.186987044437929,36,3,NA,NA,NA,NA,937528,"GDAP1L1","No_data","No_data","No_data","No_data",0.069,0.072,0.085,-0.478,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,2,0,0,0,0,0,0.16,"Breast","Breast, NOS","SRR4306797","Breast - Breast, NOS","Breast",0.133046
"MET500","SRR4306797","SRR4306796","20",76,255,21,1.72942655022236,2.6494593803084,35,1.72942655022236,2.6494593803084,42744330,43681858,0.186987044437929,36,3,NA,NA,NA,NA,937528,"FITM2","No_data","No_data","No_data","No_data",0.048,0.014,0.171,-1.1,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,3,0,1,0,0,2,50.21,"Breast","Breast, NOS","SRR4306797","Breast - Breast, NOS","Breast",5.35171
"MET500","SRR4306797","SRR4306796","20",76,255,21,1.72942655022236,2.6494593803084,35,1.72942655022236,2.6494593803084,42744330,43681858,0.186987044437929,36,3,NA,NA,NA,NA,937528,"R3HDML","No_data","No_data","No_data","No_data",0.061,0.058,0.089,-0.342,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,1,0,0,0.03,"Breast","Breast, NOS","SRR4306797","Breast - Breast, NOS","Breast",0.001194
"MET500","SRR4306797","SRR4306796","20",76,255,21,1.72942655022236,2.6494593803084,35,1.72942655022236,2.6494593803084,42744330,43681858,0.186987044437929,36,3,NA,NA,NA,NA,937528,"HNF4A","Yes","Nuclear receptor","No_data","No_data",0.081,0.077,0.139,-0.862,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",1,108,10,3,22,20,38,0.04,"Breast","Breast, NOS","SRR4306797","Breast - Breast, NOS","Breast",0.006661
"MET500","SRR4306797","SRR4306796","20",76,255,21,1.72942655022236,2.6494593803084,35,1.72942655022236,2.6494593803084,42744330,43681858,0.186987044437929,36,3,NA,NA,NA,NA,937528,"C20orf62","No_data","No_data","No_data","No_data",NA,NA,NA,NA,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0,0,NA,NA,NA,NA,"NA - NA",NA,NA
"MET500","SRR4306797","SRR4306796","20",76,255,21,1.72942655022236,2.6494593803084,35,1.72942655022236,2.6494593803084,42744330,43681858,0.186987044437929,36,3,NA,NA,NA,NA,937528,"TTPAL","No_data","No_data","No_data","No_data",0.054,0.053,0.103,-0.378,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,6,0,1,3,0,0,19.48,"Breast","Breast, NOS","SRR4306797","Breast - Breast, NOS","Breast",4.531536
"MET500","SRR4306797","SRR4306796","20",76,255,21,1.72942655022236,2.6494593803084,35,1.72942655022236,2.6494593803084,42744330,43681858,0.186987044437929,36,3,NA,NA,NA,NA,937528,"SERINC3","No_data","No_data","No_data","No_data",-0.057,-0.058,0.122,-0.594,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",1,0,0,0,0,0,9,455.9,"Breast","Breast, NOS","SRR4306797","Breast - Breast, NOS","Breast",58.89201
"MET500","SRR4306797","SRR4306796","20",76,255,21,1.72942655022236,2.6494593803084,35,1.72942655022236,2.6494593803084,42744330,43681858,0.186987044437929,36,3,NA,NA,NA,NA,937528,"PKIG","No_data","No_data","No_data","No_data",-0.124,-0.126,0.121,-0.715,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,1,0,1,0,27,322.51,"Breast","Breast, NOS","SRR4306797","Breast - Breast, NOS","Breast",64.893407
"MET500","SRR4306797","SRR4306796","20",76,255,21,1.72942655022236,2.6494593803084,35,1.72942655022236,2.6494593803084,42744330,43681858,0.186987044437929,36,3,NA,NA,NA,NA,937528,"Z97053.1","No_data","No_data","No_data","No_data",NA,NA,NA,NA,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0,0,NA,NA,NA,NA,"NA - NA",NA,NA
"MET500","SRR4306797","SRR4306796","20",76,255,21,1.72942655022236,2.6494593803084,35,1.72942655022236,2.6494593803084,42744330,43681858,0.186987044437929,36,3,NA,NA,NA,NA,937528,"ADA","No_data","No_data","No_data","No_data",-0.02,-0.02,0.091,-0.821,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",1,385,41,16,82,1,131,13.18,"Breast","Breast, NOS","SRR4306797","Breast - Breast, NOS","Breast",12.466633
"MET500","SRR4306797","SRR4306796","20",76,255,21,1.72942655022236,2.6494593803084,35,1.72942655022236,2.6494593803084,42744330,43681858,0.186987044437929,36,3,NA,NA,NA,NA,937528,"WISP2","No_data","No_data","No_data","No_data",NA,NA,NA,NA,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",3,36,11,14,27,0,0,NA,NA,NA,NA,"NA - NA",NA,NA
"MET500","SRR4306797","SRR4306796","20",76,255,21,1.72942655022236,2.6494593803084,35,1.72942655022236,2.6494593803084,42744330,43681858,0.186987044437929,36,3,NA,NA,NA,NA,937528,"KCNK15","No_data","No_data","No_data","No_data",0.21,0.211,0.118,-0.216,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,12,1,1,2,0,0,279.16,"Breast","Breast, NOS","SRR4306797","Breast - Breast, NOS","Breast",2.34567
"MET500","SRR4306797","SRR4306796","20",76,255,21,1.72942655022236,2.6494593803084,35,1.72942655022236,2.6494593803084,42744330,43681858,0.186987044437929,36,3,NA,NA,NA,NA,937528,"RIMS4","No_data","No_data","No_data","No_data",0.043,0.046,0.085,-0.229,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,1,0,0,0,0,10,10.65,"Breast","Breast, NOS","SRR4306797","Breast - Breast, NOS","Breast",0.524858
"MET500","SRR4306797","SRR4306796","20",76,255,21,1.72942655022236,2.6494593803084,35,1.72942655022236,2.6494593803084,42744330,43681858,0.186987044437929,36,3,NA,NA,NA,NA,937528,"YWHAB","No_data","No_data","No_data","No_data",-0.04,-0.045,0.131,-0.965,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",1,23,2,3,6,26,12,892.51,"Breast","Breast, NOS","SRR4306797","Breast - Breast, NOS","Breast",96.335792
"MET500","SRR4306797","SRR4306796","20",76,255,21,1.72942655022236,2.6494593803084,35,1.72942655022236,2.6494593803084,42744330,43681858,0.186987044437929,36,3,NA,NA,NA,NA,937528,"PABPC1L","No_data","No_data","No_data","No_data",0.059,0.06,0.09,-0.338,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,11,0,2,2,3,0,139.45,"Breast","Breast, NOS","SRR4306797","Breast - Breast, NOS","Breast",28.840015
"MET500","SRR4306797","SRR4306796","20",76,255,21,1.72942655022236,2.6494593803084,35,1.72942655022236,2.6494593803084,42744330,43681858,0.186987044437929,36,3,NA,NA,NA,NA,937528,"TOMM34","No_data","No_data","No_data","No_data",0.108,0.108,0.096,-0.344,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,24,1,0,0,1,0,184.39,"Breast","Breast, NOS","SRR4306797","Breast - Breast, NOS","Breast",13.642158
"MET500","SRR4306797","SRR4306796","20",76,255,21,1.72942655022236,2.6494593803084,35,1.72942655022236,2.6494593803084,42744330,43681858,0.186987044437929,36,3,NA,NA,NA,NA,937528,"STK4","No_data","No_data","STE","STE20",-0.092,-0.093,0.11,-0.612,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,41,9,2,17,5,84,23.07,"Breast","Breast, NOS","SRR4306797","Breast - Breast, NOS","Breast",7.012846
"MET500","SRR4306537","SRR4306536","6",42,473,48,1.70005840566976,5.27033968385361,66,1.70005840566976,5.27033968385361,43466599,44922250,0.535183509132712,15,1,NA,NA,NA,NA,1455651,"TJAP1","No_data","No_data","No_data","No_data",-0.162,-0.167,0.105,-0.752,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,1,0,0,1,64.12,"Breast","Breast, NOS","SRR4306537","Breast - Breast, NOS","Breast",27.665191
"MET500","SRR4306537","SRR4306536","6",42,473,48,1.70005840566976,5.27033968385361,66,1.70005840566976,5.27033968385361,43466599,44922250,0.535183509132712,15,1,NA,NA,NA,NA,1455651,"LRRC73","No_data","No_data","No_data","No_data",-0.222,-0.221,0.127,-0.689,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,1,0,0,0,0.96,"Breast","Breast, NOS","SRR4306537","Breast - Breast, NOS","Breast",0.279322
"MET500","SRR4306537","SRR4306536","6",42,473,48,1.70005840566976,5.27033968385361,66,1.70005840566976,5.27033968385361,43466599,44922250,0.535183509132712,15,1,NA,NA,NA,NA,1455651,"POLR1C","No_data","No_data","No_data","No_data",-1.736,-1.722,0.364,-2.869,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,1,0,1,0,1,1,114.62,"Breast","Breast, NOS","SRR4306537","Breast - Breast, NOS","Breast",20.39297
"MET500","SRR4306537","SRR4306536","6",42,473,48,1.70005840566976,5.27033968385361,66,1.70005840566976,5.27033968385361,43466599,44922250,0.535183509132712,15,1,NA,NA,NA,NA,1455651,"YIPF3","No_data","No_data","No_data","No_data",-0.221,-0.226,0.131,-0.973,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0,0,590.82,"Breast","Breast, NOS","SRR4306537","Breast - Breast, NOS","Breast",81.57188
"MET500","SRR4306537","SRR4306536","6",42,473,48,1.70005840566976,5.27033968385361,66,1.70005840566976,5.27033968385361,43466599,44922250,0.535183509132712,15,1,NA,NA,NA,NA,1455651,"XPO5","No_data","No_data","No_data","No_data",-0.623,-0.623,0.282,-1.576,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,58,1,1,6,7,9,139,"Breast","Breast, NOS","SRR4306537","Breast - Breast, NOS","Breast",14.420007
"MET500","SRR4306537","SRR4306536","6",42,473,48,1.70005840566976,5.27033968385361,66,1.70005840566976,5.27033968385361,43466599,44922250,0.535183509132712,15,1,NA,NA,NA,NA,1455651,"POLH","No_data","No_data","No_data","No_data",-0.206,-0.21,0.134,-0.884,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,74,1,0,3,1,13,29.12,"Breast","Breast, NOS","SRR4306537","Breast - Breast, NOS","Breast",3.226567
"MET500","SRR4306537","SRR4306536","6",42,473,48,1.70005840566976,5.27033968385361,66,1.70005840566976,5.27033968385361,43466599,44922250,0.535183509132712,15,1,NA,NA,NA,NA,1455651,"GTPBP2","No_data","No_data","No_data","No_data",-0.118,-0.126,0.14,-1.124,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",1,3,0,1,1,0,4,143.25,"Breast","Breast, NOS","SRR4306537","Breast - Breast, NOS","Breast",53.817371
"MET500","SRR4306537","SRR4306536","6",42,473,48,1.70005840566976,5.27033968385361,66,1.70005840566976,5.27033968385361,43466599,44922250,0.535183509132712,15,1,NA,NA,NA,NA,1455651,"MAD2L1BP","No_data","No_data","No_data","No_data",-0.703,-0.73,0.245,-1.989,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,1,0,0,0,0,24,79.65,"Breast","Breast, NOS","SRR4306537","Breast - Breast, NOS","Breast",12.817118
"MET500","SRR4306537","SRR4306536","6",42,473,48,1.70005840566976,5.27033968385361,66,1.70005840566976,5.27033968385361,43466599,44922250,0.535183509132712,15,1,NA,NA,NA,NA,1455651,"RSPH9","No_data","No_data","No_data","No_data",-0.412,-0.42,0.145,-1.063,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,2,0,0,0,0,0,0.17,"Breast","Breast, NOS","SRR4306537","Breast - Breast, NOS","Breast",0.582367
"MET500","SRR4306537","SRR4306536","6",42,473,48,1.70005840566976,5.27033968385361,66,1.70005840566976,5.27033968385361,43466599,44922250,0.535183509132712,15,1,NA,NA,NA,NA,1455651,"MRPS18A","No_data","No_data","No_data","No_data",-0.613,-0.614,0.199,-1.494,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,3,0,0,1,0,0,321.61,"Breast","Breast, NOS","SRR4306537","Breast - Breast, NOS","Breast",32
"MET500","SRR4306537","SRR4306536","6",42,473,48,1.70005840566976,5.27033968385361,66,1.70005840566976,5.27033968385361,43466599,44922250,0.535183509132712,15,1,NA,NA,NA,NA,1455651,"VEGFA","No_data","No_data","No_data","No_data",-0.072,-0.075,0.088,-0.408,"No_data","No_data","No_data","No_data","No_data","Yes","No","Yes",102,1346,113,495,489,5,305,1271.21,"Breast","Breast, NOS","SRR4306537","Breast - Breast, NOS","Breast",118.603272
"MET500","SRR4306537","SRR4306536","6",42,473,48,1.70005840566976,5.27033968385361,66,1.70005840566976,5.27033968385361,43466599,44922250,0.535183509132712,15,1,NA,NA,NA,NA,1455651,"C6orf223","No_data","No_data","No_data","No_data",NA,NA,NA,NA,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,2,0,0,0,0,0,NA,NA,NA,NA,"NA - NA",NA,NA
"MET500","SRR4306537","SRR4306536","6",42,473,48,1.70005840566976,5.27033968385361,66,1.70005840566976,5.27033968385361,43466599,44922250,0.535183509132712,15,1,NA,NA,NA,NA,1455651,"MRPL14","No_data","No_data","No_data","No_data",-0.368,-0.37,0.253,-1.41,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,2,0,0,0,291.13,"Breast","Breast, NOS","SRR4306537","Breast - Breast, NOS","Breast",23.425371
"MET500","SRR4306537","SRR4306536","6",42,473,48,1.70005840566976,5.27033968385361,66,1.70005840566976,5.27033968385361,43466599,44922250,0.535183509132712,15,1,NA,NA,NA,NA,1455651,"TMEM63B","No_data","No_data","No_data","No_data",-0.039,-0.038,0.11,-0.418,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,1,0,1,0,0,0,248.33,"Breast","Breast, NOS","SRR4306537","Breast - Breast, NOS","Breast",14.420007
"MET500","SRR4306537","SRR4306536","6",42,473,48,1.70005840566976,5.27033968385361,66,1.70005840566976,5.27033968385361,43466599,44922250,0.535183509132712,15,1,NA,NA,NA,NA,1455651,"CAPN11","No_data","No_data","No_data","No_data",0.08,0.077,0.141,-0.576,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,1,0,0,0,0,0,0.35,"Breast","Breast, NOS","SRR4306537","Breast - Breast, NOS","Breast",4.890561
"MET500","SRR4306537","SRR4306536","6",42,473,48,1.70005840566976,5.27033968385361,66,1.70005840566976,5.27033968385361,43466599,44922250,0.535183509132712,15,1,NA,NA,NA,NA,1455651,"SLC29A1","No_data","No_data","No_data","No_data",0,-0.003,0.103,-0.565,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,27,0,1,4,0,17,132.17,"Breast","Breast, NOS","SRR4306537","Breast - Breast, NOS","Breast",113.771863
"MET500","SRR4306537","SRR4306536","6",42,473,48,1.70005840566976,5.27033968385361,66,1.70005840566976,5.27033968385361,43466599,44922250,0.535183509132712,15,1,NA,NA,NA,NA,1455651,"HSP90AB1","No_data","No_data","No_data","No_data",-0.257,-0.284,0.215,-2.059,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",1,66,4,3,5,52,79,7246.01,"Breast","Breast, NOS","SRR4306537","Breast - Breast, NOS","Breast",439.585503
"MET500","SRR4306537","SRR4306536","6",42,473,48,1.70005840566976,5.27033968385361,66,1.70005840566976,5.27033968385361,43466599,44922250,0.535183509132712,15,1,NA,NA,NA,NA,1455651,"SLC35B2","No_data","No_data","No_data","No_data",-0.253,-0.3,0.282,-1.985,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,2,2,0,0,0,3,94.67,"Breast","Breast, NOS","SRR4306537","Breast - Breast, NOS","Breast",22.161751
"MET500","SRR4306537","SRR4306536","6",42,473,48,1.70005840566976,5.27033968385361,66,1.70005840566976,5.27033968385361,43466599,44922250,0.535183509132712,15,1,NA,NA,NA,NA,1455651,"NFKBIE","No_data","No_data","No_data","No_data",-0.33,-0.343,0.197,-1.251,"1","Yes","TSG","F, Mis","","No_data","No_data","No_data",0,13,0,1,3,4,1,32.98,"Breast","Breast, NOS","SRR4306537","Breast - Breast, NOS","Breast",5.314743
"MET500","SRR4306537","SRR4306536","6",42,473,48,1.70005840566976,5.27033968385361,66,1.70005840566976,5.27033968385361,43466599,44922250,0.535183509132712,15,1,NA,NA,NA,NA,1455651,"TMEM151B","No_data","No_data","No_data","No_data",-0.086,-0.091,0.115,-0.504,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,1,0,0,0,0,0,0.04,"Breast","Breast, NOS","SRR4306537","Breast - Breast, NOS","Breast",0.184284
"MET500","SRR4306537","SRR4306536","6",42,473,48,1.70005840566976,5.27033968385361,66,1.70005840566976,5.27033968385361,43466599,44922250,0.535183509132712,15,1,NA,NA,NA,NA,1455651,"RP11-444E17.6","No_data","No_data","No_data","No_data",NA,NA,NA,NA,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0,0,NA,NA,NA,NA,"NA - NA",NA,NA
"MET500","SRR4306537","SRR4306536","6",42,473,48,1.70005840566976,5.27033968385361,66,1.70005840566976,5.27033968385361,43466599,44922250,0.535183509132712,15,1,NA,NA,NA,NA,1455651,"TCTE1","No_data","No_data","No_data","No_data",-0.083,-0.083,0.123,-0.587,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0,0,0.66,"Breast","Breast, NOS","SRR4306537","Breast - Breast, NOS","Breast",0.173139
"MET500","SRR4306537","SRR4306536","6",42,473,48,1.70005840566976,5.27033968385361,66,1.70005840566976,5.27033968385361,43466599,44922250,0.535183509132712,15,1,NA,NA,NA,NA,1455651,"AARS2","No_data","No_data","No_data","No_data",-0.341,-0.363,0.296,-1.677,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,1,0,1,0,0,1,53.17,"Breast","Breast, NOS","SRR4306537","Breast - Breast, NOS","Breast",4.823231
"MET500","SRR4306537","SRR4306536","6",42,473,48,1.70005840566976,5.27033968385361,66,1.70005840566976,5.27033968385361,43466599,44922250,0.535183509132712,15,1,NA,NA,NA,NA,1455651,"SPATS1","No_data","No_data","No_data","No_data",-0.219,-0.223,0.122,-0.64,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,1,0,0,0,0,0,0.14,"Breast","Breast, NOS","SRR4306537","Breast - Breast, NOS","Breast",0.001631
"MET500","SRR4306537","SRR4306536","6",42,473,48,1.70005840566976,5.27033968385361,66,1.70005840566976,5.27033968385361,43466599,44922250,0.535183509132712,15,1,NA,NA,NA,NA,1455651,"CDC5L","Yes","Myb/SANT","No_data","No_data",-1.68,-1.7,0.367,-3.542,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,25,1,3,10,6,9,72.67,"Breast","Breast, NOS","SRR4306537","Breast - Breast, NOS","Breast",8.339726
"MET500","SRR4306537","SRR4306536","6",42,473,48,1.70005840566976,5.27033968385361,66,1.70005840566976,5.27033968385361,43466599,44922250,0.535183509132712,15,1,NA,NA,NA,NA,1455651,"AL133262.1","No_data","No_data","No_data","No_data",NA,NA,NA,NA,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0,0,NA,NA,NA,NA,"NA - NA",NA,NA
"MET500","SRR4306537","SRR4306536","6",42,473,48,1.70005840566976,5.27033968385361,66,1.70005840566976,5.27033968385361,43466599,44922250,0.535183509132712,15,1,NA,NA,NA,NA,1455651,"SUPT3H","No_data","No_data","No_data","No_data",-0.083,-0.121,0.195,-1.162,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,2,0,0,1,3,14,18.5,"Breast","Breast, NOS","SRR4306537","Breast - Breast, NOS","Breast",5.314743
"MET500","SRR4307440","SRR4307439","X",158,52,0,3.01460709971089,0,69,3.01460709971089,NA,43515534,43809231,0.668515564986245,16,NA,NA,NA,NA,NA,293697,"MAOA","No_data","No_data","No_data","No_data",0.109,0.11,0.107,-0.553,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",2,70,9,10,10,0,0,362.3,"Prostate gland","Prostate gland","SRR4307440","Prostate gland - Prostate gland","Prostate",49.52208
"MET500","SRR4307440","SRR4307439","X",158,52,0,3.01460709971089,0,69,3.01460709971089,NA,43515534,43809231,0.668515564986245,16,NA,NA,NA,NA,NA,293697,"MAOB","No_data","No_data","No_data","No_data",0.01,0.008,0.089,-0.396,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,30,1,4,5,0,18,2064.8,"Prostate gland","Prostate gland","SRR4307440","Prostate gland - Prostate gland","Prostate",34.059846
"MET500","SRR4307440","SRR4307439","X",158,52,0,3.01460709971089,0,69,3.01460709971089,NA,43515534,43809231,0.668515564986245,16,NA,NA,NA,NA,NA,293697,"NDP","No_data","No_data","No_data","No_data",0.094,0.095,0.105,-0.611,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",2,136,10,7,29,2,50,1.23,"Prostate gland","Prostate gland","SRR4307440","Prostate gland - Prostate gland","Prostate",1.840375
"MET500","SRR4307863","SRR4307862","11",62,56,10,3.10442246017296,12.0429321103252,43,3.10442246017296,NA,44585783,44968720,0.34302688581346,57,NA,NA,NA,NA,NA,382937,"CD82","No_data","No_data","No_data","No_data",0.032,0.026,0.126,-0.655,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",22,182,12,50,27,3,0,3089.42,"Breast","Breast, NOS","SRR4307863","Breast - Breast, NOS","Breast",28.640802
"MET500","SRR4307863","SRR4307862","11",62,56,10,3.10442246017296,12.0429321103252,43,3.10442246017296,NA,44585783,44968720,0.34302688581346,57,NA,NA,NA,NA,NA,382937,"TSPAN18","No_data","No_data","No_data","No_data",0.051,0.043,0.112,-0.482,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,1,0,1,0,0,8,NA,NA,NA,NA,"NA - NA",NA,NA
"MET500","SRR4307863","SRR4307862","11",62,56,10,3.10442246017296,12.0429321103252,43,3.10442246017296,NA,44585783,44968720,0.34302688581346,57,NA,NA,NA,NA,NA,382937,"TP53I11","No_data","No_data","No_data","No_data",-0.015,-0.024,0.099,-0.42,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,8,0,1,2,0,0,349.87,"Breast","Breast, NOS","SRR4307863","Breast - Breast, NOS","Breast",74.028044
"MET500","SRR4307863","SRR4307862","11",63,180,6,2.76805325938802,9.22760636167876,42,2.76805325938802,NA,45117356,46165121,0.34302688581346,44,NA,NA,NA,NA,NA,1047765,"PRDM11","No_data","No_data","No_data","No_data",-0.009,-0.01,0.114,-0.533,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,3,0,0,0,0,8,67.62,"Breast","Breast, NOS","SRR4307863","Breast - Breast, NOS","Breast",4.438278
"MET500","SRR4307863","SRR4307862","11",63,180,6,2.76805325938802,9.22760636167876,42,2.76805325938802,NA,45117356,46165121,0.34302688581346,44,NA,NA,NA,NA,NA,1047765,"SYT13","No_data","No_data","No_data","No_data",0.021,0.016,0.113,-0.59,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,7,0,1,1,0,13,0.06,"Breast","Breast, NOS","SRR4307863","Breast - Breast, NOS","Breast",0.021051
"MET500","SRR4307863","SRR4307862","11",63,180,6,2.76805325938802,9.22760636167876,42,2.76805325938802,NA,45117356,46165121,0.34302688581346,44,NA,NA,NA,NA,NA,1047765,"CHST1","No_data","No_data","No_data","No_data",0.054,0.055,0.127,-0.54,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,13,0,1,0,0,4,16.17,"Breast","Breast, NOS","SRR4307863","Breast - Breast, NOS","Breast",1.729074
